"ID","Site","Layer","Fire","Cortex","Class","Blank","Blank.technology","Technology","Preservation","Length","Width","Thickness","Robustness","Elongation","Platform.width","Platform.thickness","Platform_ratio","Platform.type","Platform.shape","Bulb","Bulbar.scars","Bulb.type","Lip","Lip.type","Curvature","Torsion","Torsion.simplified","Section","Blank.shape","Scar.pattern","Scar.pattern.2","Distal.end","Plunging","Bladelet.negatives","Typology","Typology.new","Retouch.position","Dorsal.retouch.localization","Ventral.retouch.localization","left_right","Volume","Area","raw.material.type","raw.material.source","raw.material.lumped","raw.material.provenience","X3D","Scanner"
"RB_819","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",15.5,6.90000009536743,2.70000004768372,2.55555554574409,2.24637678054621,2.20000004768372,0.400000005960464,5.50000003725292,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved intense","0","no","Triangular","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_820","RB","A2",FALSE,"0%","Blank","Blade","Maintenance","Maintenance","Complete",26.7000007629395,13.1999998092651,1.79999995231628,7.33333342163651,2.02272735975335,1.5,0.600000023841858,2.49999990065893,"Plain","Rectangular",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","1R","yes","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_821","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",17.2999992370605,9.80000019073486,1.89999997615814,5.15789490195193,1.76530601024032,2.20000004768372,0.200000002980232,11.0000000745058,"Linear","Linear",FALSE,FALSE,"Absent",TRUE,"Pronounced","Curved slightly","0","no","Trapezoidal","Irregular","Unidirectional convergent","Unidirectional convergent","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_822","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",14.1999998092651,3.79999995231628,1.70000004768372,2.2352940268995,3.73684210196096,1,0.699999988079071,1.42857145289986,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Pronounced","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_823","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",11.6000003814697,5.30000019073486,1.20000004768372,4.4166666501098,2.18867923849288,0.100000001490116,0.200000002980232,0.5,"Punctiform","Punctiform",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Trapezoidal","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_824","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",13,4.5,1,4.5,2.88888888888889,0.5,0.100000001490116,4.9999999254942,"Linear","Linear",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved slightly","0","no","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.Italy","Very.distant","Italy","no",NA
"RB_825","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",22.3999996185303,10.6000003814697,3.90000009536743,2.71794874929895,2.11320743513261,3.79999995231628,1,3.79999995231628,"Plain","Rectangular",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,"Endscraper","Endscraper","Direct","Apex",NA,"Distal",NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_826","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",26.1000003814697,9.80000019073486,3.59999990463257,2.72222234731839,2.66326529321349,3.09999990463257,1.29999995231628,2.384615398723,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved","0","no","Trapezoidal","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_827","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",25,10.8999996185303,3.5,3.11428560529437,2.29357806192023,3.59999990463257,1,3.59999990463257,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Pronounced","Curved","0","no","Polyhedral","Convergent","Unidirectional convergent","Unidirectional convergent","Convex",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_828","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",23.7999992370605,8.89999961853027,2.79999995231628,3.17857134646299,2.67415733226636,3.40000009536743,1.39999997615814,2.42857153804935,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Pronounced","Curved slightly","1R","yes","Trapezoidal","Convergent","Unidirectional","Unidirectional parallel","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_829","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",14.1000003814697,6.19999980926514,0.699999988079071,8.85714273550073,2.27419367987705,0.200000002980232,0.200000002980232,1,"Punctiform","Punctiform",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","0","no","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_830","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",13.3000001907349,5.09999990463257,1,5.09999990463257,2.60784322341926,1.29999995231628,0.400000005960464,3.24999983236193,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","0","no","Flat","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_831","RB","A2",FALSE,"1-33%","Blank","Bladelet","Neo-crest","Maintenance","Complete",34.2000007629395,9.19999980926514,4.80000019073486,1.91666655076875,3.71739146434518,1.29999995231628,1.10000002384186,1.18181811285413,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved intense","1L","yes","Trapezoidal","Irregular","Unidirectional parallel + crossed","Other","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_832","RB","A2",FALSE,"33-66%","Blank","Bladelet","Neo-crest","Maintenance","Complete",39,11.3000001907349,5.59999990463257,2.01785721128085,3.45132737537269,0.100000001490116,0.100000001490116,1,"Punctiform","Punctiform",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved intense","0","no","Lateral steep","Convergent","Unidirectional parallel + crossed","Other","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_833","RB","A2",TRUE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",26.2000007629395,4.40000009536743,1.89999997615814,2.31578955293693,5.9545454988795,1.20000004768372,0.400000005960464,3.00000007450582,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","1L","yes","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_834","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",23.2999992370605,10.6000003814697,2.5,4.24000015258788,2.1981130564667,2.09999990463257,0.699999988079071,2.99999991485051,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","0","no","Trapezoidal","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_835","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",17.3999996185303,6.90000009536743,1.79999995231628,3.83333348786391,2.52173904029544,0.100000001490116,0.100000001490116,1,"Punctiform","Punctiform",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved","0","no","Trapezoidal","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_836","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",21.7000007629395,7.59999990463257,2.40000009536743,3.16666650109822,2.85526329411034,2.59999990463257,0.800000011920929,3.24999983236194,"Plain","Irregular",FALSE,FALSE,"Absent",TRUE,"Pronounced","Straight","0","no","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_837","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",25.2999992370605,6.90000009536743,1.5,4.60000006357829,3.66666650541738,1.10000002384186,0.200000002980232,5.50000003725292,"Linear","Linear",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","0","no","Trapezoidal","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_838","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",23,9.19999980926514,1.89999997615814,4.84210522353154,2.50000005183013,1.70000004768372,0.699999988079071,2.42857153804936,"Plain","Triangular",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_839","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",16.5,7.40000009536743,2,3.70000004768371,2.22972970099411,2.90000009536743,1.39999997615814,2.07142867482439,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Pronounced","Curved slightly","0","no","Triangular","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_840","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",18.2999992370605,5.90000009536743,1.29999995231628,4.5384617782909,3.10169473580675,2.5,0.5,5,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular","Convergent","Unidirectional parallel","Unidirectional parallel","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_841","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",16.3999996185303,4.40000009536743,1.89999997615814,2.31578955293693,3.72727255978861,1.89999997615814,0.800000011920929,2.37499993480742,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.Italy","Very.distant","Italy","no",NA
"RB_842","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",14.8000001907349,4.30000019073486,1.20000004768372,3.58333334989016,3.44186035680283,0.600000023841858,0.400000005960464,1.5000000372529,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_843","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",14.6999998092651,7.5,2.59999990463257,2.88461549042245,1.95999997456868,2.29999995231628,1,2.29999995231628,"Plain","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Triangular","Convergent","Unidirectional parallel","Unidirectional parallel","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Quartzarenite","Local","Local","Local","no",NA
"RB_844","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,6.30000019073486,1.60000002384186,3.93750006053596,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_845","RB","A2",FALSE,"0%","Blank","Flake","Optimal production","Optimal","Complete",17.2999992370605,9.10000038146973,2.79999995231628,3.25000019158637,1.90109873756581,3,1.29999995231628,2.30769239233797,"Plain","Triangular",FALSE,FALSE,"Absent",TRUE,"Pronounced","Straight","0","no","Lateral steep","Irregular","Unidirectional parallel","Unidirectional parallel","Straight",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_846","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",18.5,8.39999961853027,2,4.19999980926513,2.20238105239782,2.09999990463257,0.699999988079071,2.99999991485051,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Pronounced","Curved intense","1L","yes","Trapezoidal","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Circum-local.France","Circum.local","France","no",NA
"RB_847","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",22.2999992370605,6.5,2.09999990463257,3.09523823580234,3.43076911339392,1.5,0.800000011920929,1.87499997206032,"Plain","Triangular",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved","2R","yes","Triangular","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_848","RB","A2",FALSE,"0%","Blank","Flake","Maintenance","Maintenance","Complete",14.5,9.5,1.79999995231628,5.27777791759116,1.52631578947368,1.60000002384186,0.600000023841858,2.66666660043929,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved","1R","yes","Polyhedral","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"Jasper","Distant.Italy","Distant","Italy","no",NA
"RB_849","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",16,7.5,2,3.75,2.13333333333333,2.5,0.5,5,"Plain","Rectangular",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Trapezoidal","Convergent","Unidirectional parallel","Unidirectional parallel","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_850","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",11.5,6.19999980926514,1.20000004768372,5.16666630241606,1.8548387667391,1.89999997615814,0.699999988079071,2.71428572644992,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Flat","Sub-parallel","Unidirectional transversal","Other","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_851","RB","A2",FALSE,"0%","Blank","Flake","Optimal production","Optimal","Complete",23,10.5,34,0.308823529411765,2.19047619047619,8.10000038146973,3.09999990463257,2.61290342924375,"Plain","Rectangular",FALSE,FALSE,"Absent",FALSE,"Absent","Straight","1R","yes","Trapezoidal","Irregular","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_852","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",24.7999992370605,7,4.19999980926514,1.66666674235511,3.54285703386579,0.100000001490116,0.200000002980232,0.5,"Punctiform","Punctiform",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_853","RB","A2",TRUE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",14.3000001907349,5.59999990463257,1.70000004768372,3.29411749856282,2.5535715061183,2,0.400000005960464,4.9999999254942,"Plain","Rectangular",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Trapezoidal","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_854","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",13.8999996185303,6.30000019073486,1.39999997615814,4.50000021287374,2.20634907900042,1,0.5,2,"Plain","Oval",TRUE,FALSE,"Moderate",FALSE,"Absent","Straight","0","no","Flat","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_855","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",11.1000003814697,5.69999980926514,1.20000004768372,4.74999965230624,1.94736855314049,1.5,0.699999988079071,2.14285717934978,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_856","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",19.3999996185303,9,2.79999995231628,3.21428576902468,2.15555551317003,0.100000001490116,0.100000001490116,1,"Punctiform","Punctiform",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Lateral steep","Convergent","Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_857","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",17.2000007629395,8,1.5,5.33333333333333,2.15000009536744,2.79999995231628,1.5,1.86666663487752,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","0","no","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Very-distant.Italy","Very.distant","Italy","no",NA
"RB_858","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",15.8999996185303,7.90000009536743,2.20000004768372,3.59090905642706,2.01265815526434,1.70000004768372,0.800000011920929,2.12500002793968,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Triangular","Convergent","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_859","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",18.3999996185303,7.09999990463257,1.89999997615814,3.73684210196097,2.59154927685629,1.29999995231628,0.5,2.59999990463256,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_860","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",15.3000001907349,6.80000019073486,1.89999997615814,3.5789475137177,2.24999996493845,3.20000004768372,0.600000023841858,5.33333320087858,"Plain","Winged",FALSE,FALSE,"Absent",TRUE,"Pronounced","Straight","0","no","Trapezoidal","Sub-parallel","Unidirectional convergent","Unidirectional convergent","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.Italy","Distant","Italy","no",NA
"RB_861","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",18,6.40000009536743,0.899999976158142,7.11111140545504,2.81249995809049,1.60000002384186,0.300000011920929,5.33333320087858,"Linear","Linear",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_862","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",16.5,5.19999980926514,1.20000004768372,4.33333300219642,3.17307703946469,1.20000004768372,0.100000001490116,12.0000002980233,"Linear","Linear",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_863","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",15.3000001907349,6.5,1.60000002384186,4.06249993946403,2.35384618318998,0.899999976158142,0.5,1.79999995231628,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_864","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Complete",14.5,7.40000009536743,1.20000004768372,6.16666650109819,1.95945943420694,0.200000002980232,0.200000002980232,1,"Punctiform","Punctiform",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Trapezoidal","Convergent","Unidirectional parallel","Unidirectional parallel","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
